image_path,important_labels
images/1222.jpg,"[""palette:монотонная"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:низкая"", ""delta_V_center_periphery:темнее"", ""delta_V_top_bottom:слабая"", ""elongation:умеренно вытянутая"", ""shape:овальная"", ""fractal_dimension:изрезанная"", ""structure_order:средне упорядоченная""]"
images/1223.jpg,"[""asymmetry:слабая"", ""pigmentation:с примесью красного или синего"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:выраженный"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:слабая"", ""shape:овальная"", ""eccentricity:умеренно_вытянутая"", ""fractal_dimension:изрезанная""]"
images/1224.jpg,"[""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:средняя"", ""delta_H_center_periphery:краснее_периферии"", ""delta_V_inner_rim:темнее_центра"", ""delta_S_top_bottom:слабая"", ""shape:округлая"", ""perimeter:средний"", ""fractal_dimension:умеренно_изрезанная"", ""glcm_energy:средняя""]"
images/1225.jpg,"[""asymmetry:слабая"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:средняя"", ""delta_S_center_periphery:равна"", ""delta_V_inner_rim:одинаковый"", ""delta_S_left_right:сильная_лево_право"", ""elongation:умеренно вытянутая"", ""shape:овальная"", ""fractal_dimension:изрезанная""]"
images/1226.jpg,"[""asymmetry:умеренная"", ""contrast:умеренный"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:низкая"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_inner_rim:слегка_темнее"", ""delta_V_top_bottom:слабая"", ""shape:неправильная"", ""eccentricity:сильно_вытянутая""]"
images/1227.jpg,"[""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:низкая"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:слабая"", ""shape:округлая"", ""perimeter:средний"", ""fractal_dimension:изрезанная"", ""glcm_energy:низкая""]"
images/1228.jpg,"[""contrast:умеренный"", ""dominant_hue:красновато-коричневый"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:высокая"", ""rim:без выраженного ободка"", ""delta_V_center_periphery:светлее"", ""delta_V_left_right:сильная_право_лево"", ""delta_V_top_bottom:сильная_верх_низ"", ""area:гигантский"", ""eccentricity:сильно_вытянутая""]"
images/1229.jpg,"[""asymmetry:слабая"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:низкая"", ""rim:тёмный ободок по краю"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_top_bottom:слабая"", ""elongation:вытянутая"", ""shape:округлая"", ""fractal_dimension:умеренно_изрезанная""]"
images/123.jpg,"[""asymmetry:умеренная"", ""dominant_hue:красный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:высокая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_V_top_bottom:слабая"", ""elongation:округлая"", ""perimeter:большой"", ""borders:фестончатые""]"
images/1230.jpg,"[""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""entropy_H_lesion:низкое"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_inner_rim:слегка_темнее"", ""delta_V_top_bottom:слабая"", ""shape:овальная"", ""perimeter:средний"", ""radial_variance:высокая"", ""lbp_mean:высокое""]"
images/1231.jpg,"[""contrast:выраженный"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:низкая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:слабая"", ""elongation:вытянутая"", ""shape:овальная"", ""fractal_dimension:гладкая""]"
images/1232.jpg,"[""asymmetry:слабая"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:низкая"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_inner_rim:темнее_центра"", ""delta_S_left_right:слабая"", ""shape:овальная"", ""perimeter:средний"", ""fractal_dimension:изрезанная""]"
images/1233.jpg,"[""color_homogeneity:цвет однородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:низкая"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:сильная_лево_право"", ""shape:овальная"", ""area:маленький"", ""fractal_dimension:изрезанная"", ""glcm_energy:средняя""]"
images/1234.jpg,"[""asymmetry:умеренная"", ""palette:двухцветная"", ""dominant_hue:красный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:высокая"", ""delta_H_center_periphery:синее_периферии"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_top_bottom:слабая"", ""shape:овальная"", ""eccentricity:умеренно_вытянутая""]"
images/1235.jpg,"[""palette:двухцветная"", ""dominant_hue:красный"", ""color_distance_euclidean:выраженный"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_top_bottom:сильная_низ_верх"", ""elongation:вытянутая"", ""shape:овальная"", ""fractal_dimension:гладкая"", ""glcm_energy:низкая""]"
images/1236.jpg,"[""asymmetry:выраженная"", ""dominant_hue:красный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:высокая"", ""delta_S_center_periphery:выше"", ""delta_V_inner_rim:слегка_темнее"", ""delta_V_top_bottom:слабая"", ""shape:округлая"", ""perimeter:средний"", ""radial_variance:средняя""]"
images/1237.jpg,"[""asymmetry:выраженная"", ""palette:двухцветная"", ""dominant_hue:красный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:высокая"", ""delta_H_center_periphery:синее_периферии"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:слабая"", ""shape:овальная"", ""eccentricity:умеренно_вытянутая""]"
images/1238.jpg,"[""asymmetry:умеренная"", ""dominant_hue:красновато-коричневый"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:средняя"", ""delta_S_center_periphery:выше"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:слабая"", ""elongation:умеренно вытянутая"", ""shape:округлая"", ""perimeter:средний""]"
images/1239.jpg,"[""contrast:низкий"", ""color_homogeneity:цвет умеренно неоднородный"", ""dominant_hue:красный"", ""color_distance_euclidean:умеренный"", ""delta_S_center_periphery:выше"", ""delta_V_inner_rim:слегка_темнее"", ""delta_V_top_bottom:слабая"", ""shape:неправильная"", ""perimeter:средний"", ""fractal_dimension:изрезанная""]"
images/124.jpg,"[""asymmetry:умеренная"", ""contrast:выраженный"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:средняя"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_V_top_bottom:слабая"", ""shape:овальная"", ""perimeter:средний""]"
images/1240.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:низкая"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:слабая"", ""shape:овальная"", ""perimeter:средний"", ""radial_variance:средняя""]"
images/1241.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:низкая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_V_top_bottom:слабая"", ""shape:овальная"", ""eccentricity:умеренно_вытянутая"", ""borders:умеренно неровные""]"
images/1242.jpg,"[""contrast:выраженный"", ""dominant_hue:красновато-коричневый"", ""delta_H_center_periphery:краснее_периферии"", ""delta_V_center_periphery:значительно_темнее"", ""delta_V_left_right:сильная_лево_право"", ""delta_S_left_right:сильная_право_лево"", ""elongation:умеренно вытянутая"", ""eccentricity:умеренно_вытянутая"", ""fractal_dimension:умеренно_изрезанная"", ""glcm_energy:низкая""]"
images/1243.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:низкая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:слабая"", ""elongation:умеренно вытянутая"", ""perimeter:средний"", ""eccentricity:умеренно_вытянутая""]"
images/1244.jpg,"[""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:низкая"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_inner_rim:темнее_центра"", ""delta_S_left_right:слабая"", ""shape:округлая"", ""perimeter:средний"", ""fractal_dimension:гладкая"", ""glcm_energy:низкая""]"
images/1245.jpg,"[""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:низкая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_center_periphery:значительно_темнее"", ""delta_V_top_bottom:слабая"", ""delta_S_top_bottom:слабая"", ""elongation:умеренно вытянутая"", ""shape:округлая"", ""fractal_dimension:гладкая""]"
images/1246.jpg,"[""asymmetry:выраженная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:средняя"", ""delta_S_center_periphery:выше"", ""delta_V_center_periphery:значительно_темнее"", ""delta_V_left_right:слабая"", ""delta_S_left_right:слабая"", ""shape:округлая"", ""solidity:высокая""]"
images/1247.jpg,"[""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:средняя"", ""rim:тёмный ободок по краю"", ""delta_S_center_periphery:выше"", ""delta_V_left_right:сильная_лево_право"", ""shape:овальная"", ""eccentricity:умеренно_вытянутая"", ""fractal_dimension:умеренно_изрезанная"", ""glcm_energy:низкая""]"
images/1248.jpg,"[""asymmetry:выраженная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:средняя"", ""mean_S_lesion:высокая"", ""rim:тёмный ободок по краю"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_top_bottom:сильная_верх_низ"", ""delta_S_top_bottom:сильная_низ_верх"", ""elongation:умеренно вытянутая""]"
images/1249.jpg,"[""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:сильный"", ""std_H_lesion:низкая"", ""delta_V_center_periphery:темнее"", ""delta_V_inner_rim:темнее_центра"", ""delta_S_left_right:слабая"", ""shape:овальная"", ""eccentricity:умеренно_вытянутая"", ""fractal_dimension:изрезанная"", ""glcm_entropy:средняя""]"
images/125.jpg,"[""asymmetry:выраженная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:сильный"", ""entropy_H_lesion:низкое"", ""std_H_lesion:средняя"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:темнее_центра"", ""delta_V_top_bottom:сильная_верх_низ"", ""elongation:умеренно вытянутая"", ""shape:неправильная""]"
images/1250.jpg,"[""dominant_hue:красный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:высокая"", ""rim:тёмный ободок по краю"", ""delta_V_center_periphery:темнее"", ""delta_V_left_right:слабая"", ""shape:неправильная"", ""eccentricity:сильно_вытянутая"", ""radial_variance:высокая"", ""glcm_energy:средняя""]"
images/1251.jpg,"[""asymmetry:выраженная"", ""dominant_hue:красный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:высокая"", ""delta_H_center_periphery:синее_периферии"", ""delta_V_inner_rim:слегка_темнее"", ""delta_V_top_bottom:слабая"", ""elongation:умеренно вытянутая"", ""shape:овальная"", ""fractal_dimension:умеренно_изрезанная""]"
images/1252.jpg,"[""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_left_right:сильная_право_лево"", ""delta_V_top_bottom:сильная_верх_низ"", ""elongation:вытянутая"", ""shape:неправильная"", ""fractal_dimension:изрезанная"", ""glcm_energy:низкая"", ""glcm_entropy:высокая""]"
images/1253.jpg,"[""contrast:умеренный"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_inner_rim:слегка_темнее"", ""delta_V_top_bottom:сильная_верх_низ"", ""elongation:вытянутая"", ""shape:овальная"", ""fractal_dimension:изрезанная"", ""glcm_entropy:высокая""]"
images/1254.jpg,"[""asymmetry:выраженная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:низкая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_V_top_bottom:сильная_низ_верх"", ""elongation:умеренно вытянутая"", ""shape:овальная"", ""fractal_dimension:умеренно_изрезанная""]"
images/1255.jpg,"[""contrast:низкий"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""rim:без выраженного ободка"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_left_right:слабая"", ""elongation:вытянутая"", ""shape:овальная"", ""fractal_dimension:изрезанная"", ""lbp_mean:высокое""]"
images/1256.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:низкая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:слабая"", ""shape:овальная"", ""perimeter:средний"", ""borders:умеренно неровные""]"
images/1257.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:низкая"", ""rim:тёмный ободок по краю"", ""delta_V_center_periphery:темнее"", ""delta_V_top_bottom:слабая"", ""shape:неправильная"", ""perimeter:большой"", ""glcm_entropy:средняя""]"
images/1258.jpg,"[""asymmetry:умеренная"", ""contrast:умеренный"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:средняя"", ""rim:тёмный ободок по краю"", ""delta_V_inner_rim:слегка_темнее"", ""delta_V_top_bottom:слабая"", ""shape:овальная"", ""perimeter:средний""]"
images/1259.jpg,"[""contrast:умеренный"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:умеренный"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:сильная_лево_право"", ""elongation:умеренно вытянутая"", ""shape:округлая"", ""fractal_dimension:умеренно_изрезанная"", ""glcm_energy:средняя""]"
images/126.jpg,"[""asymmetry:выраженная"", ""pigmentation:с примесью красного или синего"", ""dominant_hue:красный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:высокая"", ""delta_H_center_periphery:синее_периферии"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_top_bottom:сильная_верх_низ"", ""elongation:умеренно вытянутая"", ""shape:овальная""]"
images/1260.jpg,"[""contrast:низкий"", ""dominant_hue:красный"", ""color_distance_euclidean:умеренный"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_inner_rim:одинаковый"", ""delta_S_left_right:слабая"", ""shape:овальная"", ""eccentricity:сильно_вытянутая"", ""fractal_dimension:изрезанная"", ""glcm_energy:высокая""]"
images/1261.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:низкая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:темнее_центра"", ""delta_S_left_right:слабая"", ""shape:овальная"", ""eccentricity:умеренно_вытянутая"", ""fractal_dimension:изрезанная""]"
images/1262.jpg,"[""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:низкая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_V_top_bottom:сильная_низ_верх"", ""elongation:умеренно вытянутая"", ""shape:овальная"", ""fractal_dimension:умеренно_изрезанная"", ""glcm_entropy:средняя""]"
images/1263.jpg,"[""asymmetry:умеренная"", ""dominant_hue:красный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:высокая"", ""rim:без выраженного ободка"", ""delta_V_center_periphery:равная"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:сильная_лево_право"", ""shape:овальная"", ""eccentricity:умеренно_вытянутая""]"
images/1264.jpg,"[""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:средняя"", ""rim:тёмный ободок по краю"", ""delta_V_center_periphery:значительно_темнее"", ""delta_V_top_bottom:слабая"", ""elongation:умеренно вытянутая"", ""area:очень_маленький"", ""fractal_dimension:гладкая"", ""glcm_energy:средняя""]"
images/1265.jpg,"[""asymmetry:выраженная"", ""contrast:умеренный"", ""dominant_hue:красновато-коричневый"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:высокая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:сильная_лево_право"", ""shape:неправильная"", ""perimeter:большой""]"
images/1266.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:низкая"", ""delta_V_center_periphery:темнее"", ""delta_V_left_right:слабая"", ""shape:овальная"", ""eccentricity:сильно_вытянутая"", ""fractal_dimension:умеренно_изрезанная"", ""glcm_energy:низкая""]"
images/1267.jpg,"[""asymmetry:выраженная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:низкая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:сильная_право_лево"", ""elongation:вытянутая"", ""shape:овальная"", ""fractal_dimension:гладкая""]"
images/1268.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:средняя"", ""rim:тёмный ободок по краю"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:сильная_право_лево"", ""elongation:умеренно вытянутая"", ""shape:овальная"", ""fractal_dimension:умеренно_изрезанная""]"
images/1269.jpg,"[""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:умеренный"", ""rim:тёмный ободок по краю"", ""delta_S_center_periphery:выше"", ""delta_V_inner_rim:слегка_темнее"", ""delta_V_top_bottom:слабая"", ""elongation:умеренно вытянутая"", ""shape:овальная"", ""fractal_dimension:гладкая"", ""glcm_energy:средняя""]"
images/127.jpg,"[""asymmetry:выраженная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:средняя"", ""delta_S_center_periphery:выше"", ""delta_V_inner_rim:темнее_центра"", ""delta_V_top_bottom:слабая"", ""elongation:округлая"", ""perimeter:средний"", ""fractal_dimension:изрезанная""]"
images/1270.jpg,"[""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:средняя"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_V_top_bottom:слабая"", ""shape:овальная"", ""perimeter:средний"", ""fractal_dimension:изрезанная"", ""glcm_energy:средняя""]"
images/1271.jpg,"[""asymmetry:умеренная"", ""dominant_hue:красный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:средняя"", ""delta_S_center_periphery:выше"", ""delta_V_inner_rim:слегка_темнее"", ""delta_V_top_bottom:слабая"", ""elongation:умеренно вытянутая"", ""shape:овальная"", ""fractal_dimension:гладкая""]"
images/1272.jpg,"[""asymmetry:умеренная"", ""dominant_hue:красный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:высокая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:темнее_центра"", ""delta_S_left_right:слабая"", ""elongation:умеренно вытянутая"", ""perimeter:большой"", ""borders:умеренно неровные""]"
images/1273.jpg,"[""asymmetry:слабая"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:очень_слабый"", ""std_H_lesion:средняя"", ""rim:без выраженного ободка"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_left_right:слабая"", ""elongation:вытянутая"", ""area:маленький"", ""eccentricity:умеренно_вытянутая""]"
images/1274.jpg,"[""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:средняя"", ""delta_S_center_periphery:выше"", ""delta_V_left_right:слабая"", ""delta_S_top_bottom:слабая"", ""shape:округлая"", ""perimeter:средний"", ""fractal_dimension:гладкая"", ""glcm_energy:средняя""]"
images/1275.jpg,"[""asymmetry:выраженная"", ""color_homogeneity:цвет умеренно неоднородный"", ""dominant_hue:красновато-коричневый"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:высокая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:слабая"", ""shape:овальная"", ""area:маленький""]"
images/1276.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:средняя"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:сильная_лево_право"", ""shape:овальная"", ""perimeter:средний"", ""borders:умеренно неровные""]"
images/1277.jpg,"[""asymmetry:умеренная"", ""contrast:низкий"", ""palette:монотонная"", ""color_homogeneity:цвет умеренно неоднородный"", ""dominant_hue:красновато-коричневый"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:высокая"", ""rim:без выраженного ободка"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:слабая""]"
images/1278.jpg,"[""asymmetry:слабая"", ""dominant_hue:красновато-коричневый"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_left_right:слабая"", ""shape:округлая"", ""perimeter:большой"", ""eccentricity:умеренно_вытянутая"", ""borders:умеренно неровные"", ""texture_coarseness:средняя"", ""glcm_energy:высокая""]"
images/1279.jpg,"[""asymmetry:умеренная"", ""contrast:умеренный"", ""color_homogeneity:цвет однородный"", ""dominant_hue:красновато-коричневый"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:низкая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:сильная_лево_право"", ""elongation:умеренно вытянутая""]"
images/128.jpg,"[""asymmetry:умеренная"", ""dominant_hue:красный"", ""color_distance_euclidean:сильный"", ""std_H_lesion:высокая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:темнее_центра"", ""delta_S_left_right:слабая"", ""elongation:умеренно вытянутая"", ""shape:округлая"", ""glcm_energy:средняя""]"
images/1280.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:низкая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:слабая"", ""elongation:вытянутая"", ""eccentricity:умеренно_вытянутая"", ""convexity:средняя""]"
images/1281.jpg,"[""asymmetry:слабая"", ""contrast:умеренный"", ""color_homogeneity:цвет однородный"", ""dominant_hue:красный"", ""color_distance_euclidean:умеренный"", ""entropy_H_lesion:низкое"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_center_periphery:равная"", ""delta_V_left_right:слабая"", ""shape:овальная""]"
images/1282.jpg,"[""asymmetry:умеренная"", ""contrast:умеренный"", ""color_homogeneity:цвет однородный"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_inner_rim:слегка_темнее"", ""shape:округлая"", ""perimeter:средний"", ""radial_variance:низкая"", ""glcm_energy:средняя"", ""lbp_mean:среднее""]"
images/1283.jpg,"[""asymmetry:выраженная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:средняя"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_center_periphery:значительно_темнее"", ""delta_V_top_bottom:слабая"", ""shape:овальная"", ""eccentricity:умеренно_вытянутая"", ""convexity:средняя""]"
images/1284.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет умеренно неоднородный"", ""dominant_hue:красновато-коричневый"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:низкая"", ""percent_dark_pixels:единичные"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:темнее_центра"", ""delta_V_top_bottom:слабая"", ""shape:округлая""]"
images/1285.jpg,"[""contrast:умеренный"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:умеренный"", ""rim:тёмный ободок по краю"", ""delta_S_center_periphery:выше"", ""delta_V_left_right:слабая"", ""shape:округлая"", ""solidity:высокая"", ""fractal_dimension:гладкая"", ""glcm_energy:средняя""]"
images/1286.jpg,"[""contrast:умеренный"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:низкая"", ""rim:тёмный ободок по краю"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_left_right:слабая"", ""elongation:округлая"", ""convexity:высокая"", ""structure_order:средне упорядоченная""]"
images/1287.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:низкая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:слабая"", ""elongation:умеренно вытянутая"", ""borders:умеренно неровные"", ""texture_coarseness:средняя""]"
images/1288.jpg,"[""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:умеренный"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:слабая"", ""shape:овальная"", ""perimeter:средний"", ""eccentricity:умеренно_вытянутая"", ""fractal_dimension:гладкая"", ""texture_coarseness:гладкая""]"
images/1289.jpg,"[""asymmetry:умеренная"", ""dominant_hue:красновато-коричневый"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:низкая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:слабая"", ""elongation:умеренно вытянутая"", ""perimeter:средний"", ""texture_coarseness:грубая""]"
images/129.jpg,"[""asymmetry:умеренная"", ""pigmentation:с примесью красного или синего"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:средняя"", ""rim:тёмный ободок по краю"", ""delta_V_center_periphery:значительно_темнее"", ""delta_V_top_bottom:слабая"", ""shape:овальная"", ""eccentricity:умеренно_вытянутая""]"
images/1290.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:слабая"", ""shape:овальная"", ""perimeter:большой"", ""radial_variance:высокая"", ""glcm_entropy:средняя""]"
images/1291.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет однородный"", ""dominant_hue:красновато-коричневый"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:низкая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:слабая"", ""elongation:вытянутая"", ""perimeter:большой""]"
